Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8,modularity_class
http://pbs.twimg.com/ext_tw_video_thumb/1203986172705329153/pu/img/YsqH3WJZwv5nIK97.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1203986172705329153/pu/img/YsqH3WJZwv5nIK97.jpg,<[2019-12-16T12:02:46.335Z]>,Media,,,,,,,,,,,,,,,,,,,,,100
1206545169949966337,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:02:46.637Z]>,Tweet,,,,,,,Mon Dec 16 13:02:39 CET 2019,en,true,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@bbrookesuttonn,@bbrookesuttonn,<[2019-12-16T12:02:46.637Z]>,User,,,,,,,Thu Feb 21 14:32:46 CET 2019,,,,,,http://pbs.twimg.com/profile_images/1184804673183604736/q4o-LGPo_bigger.jpg,290,12,Brooke ✌️,"Perth, Western Australia",,,,2
1206545176006725633,"RT @PedzisaiRuhanya: Before divorce or separation with Gen VP Chiwenga, there was no case against Marry. These corrupt cases were committed…",<[2019-12-16T12:02:48.141Z]>,Tweet,,,,,,,Mon Dec 16 13:02:41 CET 2019,en,false,,,,,,,,,,,,168
@tinoemushambi,@tinoemushambi,<[2019-12-16T12:02:48.141Z]>,User,,,,,,,Sat Apr 29 16:30:10 CEST 2017,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,145,47,Tinotenda mushambi,,,,,168
1206545178124849153,"OH! 😯

Amidst the ongoing divorce proceedings with @MileyCyrus and after kissing #MaddisonBrown in New York, #LiamHemsworth sparks dating rumours with #GabriellaBrooks!

#Hollywood | #MileyCyrus | #CodySimpson | #ChrisHemsworth | #KaitlynnCarter 

https://t.co/PBH3qw1LrU","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Tweet,,,,,,,Mon Dec 16 13:02:41 CET 2019,en,false,,,,,,,,,,,,101
@spotboye,@spotboye,"<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",User,,,,,,,Tue Jul 01 08:53:24 CEST 2014,,,,"Hungry for Bollywood news? SpotboyE is your go-to guy for Sab Kuch Bollywood! 

FB : http://facebook.com/Spotboye/
Insta : http://instagram.com/spotboye_in/",,http://pbs.twimg.com/profile_images/1206529770218872832/GlYCu72v_bigger.jpg,700,536043,SpotboyE,Mumbai,,,,101
@mileycyrus,@mileycyrus,"<[2019-12-16T12:02:48.603Z, 2019-12-16T12:07:17.637Z, 2019-12-16T12:38:03.864Z]>",User,,,,,,,,,,,,,,,,,,,,,101
"#maddisonbrown","#maddisonbrown","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#liamhemsworth","#liamhemsworth","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#gabriellabrooks","#gabriellabrooks","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#hollywood","#hollywood","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:26:36.792Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#mileycyrus","#mileycyrus","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#codysimpson","#codysimpson","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#chrishemsworth","#chrishemsworth","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#kaitlynncarter","#kaitlynncarter","<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,101
https://www.spotboye.com/hollywood/hollywood_news/amid-ongoing-divorce-proceedings-with-miley-cyrus-liam-hemsworth-sparks-dating-rumours-with-gabriella-brooks/5df76fddfc4a991fc3878305,https://www.spotboye.com/hollywood/hollywood_news/amid-ongoing-divorce-proceedings-with-miley-cyrus-liam-hemsworth-sparks-dating-rumours-with-gabriella-brooks/5df76fddfc4a991fc3878305,"<[2019-12-16T12:02:48.603Z, 2019-12-16T12:38:03.864Z]>",Link,,,,,,,,,,,,,,,,,,,,,101
1206545238472495104,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:03:03.218Z]>,Tweet,,,,,,,Mon Dec 16 13:02:56 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@caprilc0rn,@caprilc0rn,<[2019-12-16T12:03:03.218Z]>,User,,,,,,,Mon Oct 29 16:27:27 CET 2018,,,,no thoughts head empty. she/her,,http://pbs.twimg.com/profile_images/1205477831616143365/VLv6RWPO_bigger.jpg,324,81,Å,"Virginia, USA",,,,2
1206545245783113728,"Heb je ‘Het Is Allemaal Voorbij’ van Ronn van Etten al gehoord op #SoundCloud? #np https://t.co/a4CvjIYaqS

Van album ""Een Leven Lang Liedjes"" waarvan 25% gaat naar KIKA.

#Indie #levenslied #scheiding #divorce #indiemusic #single #KIKA #split",<[2019-12-16T12:03:04.797Z]>,Tweet,,,,,,,Mon Dec 16 13:02:57 CET 2019,nl,false,,,,,,,,,,,,102
@ronnvanetten,@ronnvanetten,<[2019-12-16T12:03:04.797Z]>,User,,,,,,,Thu Dec 04 21:17:00 CET 2008,,,,"musician & songwriter. Released  CD-albums and single songs.
 I love to play guitar, sing, play keys, bass or drums and record a lot!
coach (career)counselor",,http://pbs.twimg.com/profile_images/1124406278493810689/htPgsnZ__bigger.png,518,340,Ronn Van Etten,Netherlands,,,,102
"#soundcloud","#soundcloud",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#np","#np",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#indie","#indie",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#levenslied","#levenslied",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#scheiding","#scheiding",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#indiemusic","#indiemusic",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#single","#single",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#kika","#kika",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
"#split","#split",<[2019-12-16T12:03:04.797Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,102
https://soundcloud.com/ronn-van-etten/het-is-allemaal-voorbij-2019-remix,https://soundcloud.com/ronn-van-etten/het-is-allemaal-voorbij-2019-remix,<[2019-12-16T12:03:04.797Z]>,Link,,,,,,,,,,,,,,,,,,,,,102
1206545251852341248,RT @Lihle_Zondi0: Those asking how I found out it was actually he's brother who told me this i was so angry with myself I felt naive for no…,<[2019-12-16T12:03:06.108Z]>,Tweet,,,,,,,Mon Dec 16 13:02:59 CET 2019,en,false,,,,,,,,,,,,96
@duchessbidex,@duchessbidex,<[2019-12-16T12:03:06.108Z]>,User,,,,,,,Mon Sep 22 13:16:31 CEST 2014,,,,Taurus| Edo/Yoruba girl| Family is Everything|Tough yet Gentle| Lover &  Fighter| A Nigerian by force & birth not by choice😠,,http://pbs.twimg.com/profile_images/1179513406019309568/VVTDqhKY_bigger.jpg,1170,3047,TiredNigerian😔😔,"Lagos, Nigeria",,,,96
1206545252913430529,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:03:06.386Z]>,Tweet,,,,,,,Mon Dec 16 13:02:59 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@elitan_13,@elitan_13,<[2019-12-16T12:03:06.386Z]>,User,,,,,,,Fri Jan 09 05:45:44 CET 2015,,,,23 ♎️ Queer 🏳️‍🌈 Station Manager of @TorchTvHull,,http://pbs.twimg.com/profile_images/1187102752801021952/wY7kx62x_bigger.jpg,423,153,🎃 Chubby Pumpkin 🎃,Shreks Outhouse,,,,2
1206545260446400512,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:03:08.282Z]>,Tweet,,,,,,,Mon Dec 16 13:03:01 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@sadiasima,@sadiasima,<[2019-12-16T12:03:08.282Z]>,User,,,,,,,Fri Aug 10 03:03:14 CEST 2012,,,,,,http://pbs.twimg.com/profile_images/1157476107119144962/AyrFbm8w_bigger.jpg,83,101,Sadia Sima,England,,,,2
1206545277043269632,RT @LeCreusetFiend: The replies to this are absolutely fucking pathetic.  Absolutely.  Fucking.  Pathetic. https://t.co/XhzWlAe1B9,<[2019-12-16T12:03:12.246Z]>,Tweet,,,,,,,Mon Dec 16 13:03:05 CET 2019,en,false,https://twitter.com/DailyMirror/status/1206168272162500609,,,,,,,,,,,20
@daninechtan,@daninechtan,<[2019-12-16T12:03:12.246Z]>,User,,,,,,,Sat Dec 14 14:27:22 CET 2019,,,,King of the Picts. Former Pastor to Groypers and Apus. A fine Hiberno-Orcadian Briton with Anglo-Saxon notes.,,http://pbs.twimg.com/profile_images/1205953067981688832/YkDiJSyC_bigger.jpg,104,63,Dani Nechtan,"Yr Hen Ogledd ",,,,20
1206545336052764673,"2 Months is not enough for a crap track? No story progression no character progression seniors are sidelined leads became as side roles.  What more needed in this track? Aasa became unannounced lead.
#Sanjivani","<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z]>",Tweet,,,,,,,Mon Dec 16 13:03:19 CET 2019,en,false,https://twitter.com/Iamsai78125574/status/1206428468960907265,,,,,,,,,,,103
@priya_0706,@priya_0706,"<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z]>",User,,,,,,,Tue May 26 16:42:45 CEST 2015,,,,,,http://pbs.twimg.com/profile_images/1205087873419988993/Cv-bfK0k_bigger.jpg,135,575,Priya Thangavel 😎,,,,,103
"#sanjivani","#sanjivani","<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,103
1206428468960907265,"@Naru50295459 @Aaliya1x @Bushkhan10 @StarPlus @sidpmalhotra Exactly..I seriously don't understand how can Asha track end abruptly..dey already changed d plot with in an episode and it didn't work..now people r expecting to end d track immediately 🤔🤔..now atleast story is gng on a phase..divorce can't happened in a single day
#Sanjivani","<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",Tweet,,,,,,,Mon Dec 16 05:18:56 CET 2019,en,false,,,,,,,,,,,,103
@iamsai78125574,@iamsai78125574,"<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",User,,,,,,,Sat May 25 20:33:01 CEST 2019,,,,,,http://pbs.twimg.com/profile_images/1132354197989421057/i9Sfgc10_bigger.jpg,18,5,I_am_sai,भारत,,,,103
@naru50295459,@naru50295459,"<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",User,,,,,,,,,,,,,,,,,,,,,103
@aaliya1x,@aaliya1x,"<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",User,,,,,,,,,,,,,,,,,,,,,103
@bushkhan10,@bushkhan10,"<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",User,,,,,,,,,,,,,,,,,,,,,103
@starplus,@starplus,"<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",User,,,,,,,,,,,,,,,,,,,,,103
@sidpmalhotra,@sidpmalhotra,"<[2019-12-16T12:03:26.895Z, 2019-12-16T12:17:53.662Z, 2019-12-16T12:57:53.981Z]>",User,,,,,,,,,,,,,,,,,,,,,103
1206545371620691968,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:03:34.835Z]>,Tweet,,,,,,,Mon Dec 16 13:03:27 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@megcritchleyx,@megcritchleyx,<[2019-12-16T12:03:34.835Z]>,User,,,,,,,Thu Oct 03 21:48:45 CEST 2013,,,,,,http://pbs.twimg.com/profile_images/1186047602271412224/TvCYloK8_bigger.jpg,574,603,Meg,,,,,2
1206545397016956928,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:03:40.827Z]>,Tweet,,,,,,,Mon Dec 16 13:03:33 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@norenogs,@norenogs,<[2019-12-16T12:03:40.827Z]>,User,,,,,,,Wed Aug 29 12:12:39 CEST 2012,,,,I LOVE EMILY BETT! i am a fucking hannigram trash & hugh dancy is a treasure 😍 i love Sam Winchester. HE DESERVES BETTER #SaveHannibal,,http://pbs.twimg.com/profile_images/1206008423189381123/8uctCt_i_bigger.jpg,240,1155,i will protect & love sam winchester #SaveHannibal,official hugh dancy trash,,,,2
1206545424208859136,"Tre Chic 👌🏽
Divorce looks good on her 🔥 https://t.co/Dx6yukrV6q",<[2019-12-16T12:03:47.516Z]>,Tweet,,,,,,,Mon Dec 16 13:03:40 CET 2019,en,true,,,,,,,,,,,,96
@zandinokuthula,@zandinokuthula,"<[2019-12-16T12:03:47.516Z, 2019-12-16T12:27:20.204Z]>",User,,,,,,,Mon Jul 01 20:03:29 CEST 2013,,,,"I push my own pen!📝//
I sing! 🎤🎼🎹/
Single Every Time on YouTube//
VIRGO 👑//
Red wine enthusiast 🍷🍷//
Contact:Zandi.Nokuthula@gmail.com",,http://pbs.twimg.com/profile_images/1167028606264074241/_XLcB-Vl_bigger.jpg,381,1079,NOKUTHULA 👑,Everytime - Zandi youtube.com,,,,96
http://pbs.twimg.com/media/EL6CngPXYAA5SkW.jpg,http://pbs.twimg.com/media/EL6CngPXYAA5SkW.jpg,<[2019-12-16T12:03:47.516Z]>,Media,,,,,,,,,,,,,,,,,,,,,96
http://pbs.twimg.com/media/EL6CoOBXsAAig4p.jpg,http://pbs.twimg.com/media/EL6CoOBXsAAig4p.jpg,<[2019-12-16T12:03:47.516Z]>,Media,,,,,,,,,,,,,,,,,,,,,96
http://pbs.twimg.com/media/EL6CpAmXsAE7Ovc.jpg,http://pbs.twimg.com/media/EL6CpAmXsAE7Ovc.jpg,<[2019-12-16T12:03:47.516Z]>,Media,,,,,,,,,,,,,,,,,,,,,96
http://pbs.twimg.com/media/EL6CqKyWwAAg4O_.jpg,http://pbs.twimg.com/media/EL6CqKyWwAAg4O_.jpg,<[2019-12-16T12:03:47.516Z]>,Media,,,,,,,,,,,,,,,,,,,,,96
1206545467737346048,@DailyMirror All these bellends on this thread supporting abusive relationships. He doesn’t like to be controlled by me politically and emotionally so I’m going to divorce him under the guise of irreconcilable differences. 🤣🤣,<[2019-12-16T12:03:59.295Z]>,Tweet,,,,,,,Mon Dec 16 13:03:50 CET 2019,en,false,,,,,,,,,,,,2
@jonty142,@jonty142,<[2019-12-16T12:03:59.295Z]>,User,,,,,,,Sat Jul 30 23:46:35 CEST 2011,,,,,,http://pbs.twimg.com/profile_images/996543269021470720/-3Xuxxte_bigger.jpg,149,76,The General,"Haydock, England",,,,2
1206545474926399490,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:03:59.297Z]>,Tweet,,,,,,,Mon Dec 16 13:03:52 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@nesssnoussa,@nesssnoussa,<[2019-12-16T12:03:59.297Z]>,User,,,,,,,Fri Sep 30 20:49:09 CEST 2011,,,,🇩🇿|🏴󠁧󠁢󠁷󠁬󠁳󠁿 #COYG,,http://pbs.twimg.com/profile_images/1205981255516512258/rd1824GG_bigger.jpg,235,2982,ness,,,,,2
1206545481121304576,498A and waive of 6 Month Period in Divorce - https://t.co/6uKcNzNG7g,"<[2019-12-16T12:04:00.774Z, 2019-12-16T12:11:34.267Z, 2019-12-16T12:28:01.304Z]>",Tweet,,,,,,,Mon Dec 16 13:03:53 CET 2019,en,false,,,,,,,,,,,,216
@mynation_net,@mynation_net,"<[2019-12-16T12:04:00.774Z, 2019-12-16T12:11:34.267Z, 2019-12-16T12:28:01.304Z]>",User,,,,,,,Mon Jun 07 13:27:18 CEST 2010,,,,"MyNation Hope Foundation is a Registered NGO and Support Group for the Victims of Legal Terrorism, DV, Dowry Law [IPC 498A] , and Other Gender biased Laws,",,http://pbs.twimg.com/profile_images/862184202615140352/oXq3SR3k_bigger.jpg,696,3452,MyNation Foundation,MyNation Hope Foundation,,,,216
https://mynation.net/docs/section-13-b/,https://mynation.net/docs/section-13-b/,"<[2019-12-16T12:04:00.774Z, 2019-12-16T12:11:34.267Z, 2019-12-16T12:28:01.304Z]>",Link,,,,,,,,,,,,,,,,,,,,,216
1206545486502670339,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:04:02.195Z]>,Tweet,,,,,,,Mon Dec 16 13:03:55 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@amypanchoo,@amypanchoo,<[2019-12-16T12:04:02.195Z]>,User,,,,,,,Sat Oct 09 21:51:30 CEST 2010,,,,"Amy, 24, Fabric London. Yeezy taught me.",,http://pbs.twimg.com/profile_images/1135210871817474051/Arqcp2ai_bigger.jpg,1161,800,Ames,London,,,,2
1206545489279275010,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:04:02.735Z]>,Tweet,,,,,,,Mon Dec 16 13:03:55 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@sadeshakkara,@sadeshakkara,<[2019-12-16T12:04:02.735Z]>,User,,,,,,,Sat Mar 27 16:04:38 CET 2010,,,,Fashion Designer / Drip Doctor @houseofsadachi,,http://pbs.twimg.com/profile_images/1164712557078179842/AIpvumSG_bigger.jpg,306,276,YOUR BRO IN YABA,ERROR 404,,,,2
1206545490256547840,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:04:02.984Z]>,Tweet,,,,,,,Mon Dec 16 13:03:56 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@sashastormborn,@sashastormborn,<[2019-12-16T12:04:02.984Z]>,User,,,,,,,Fri Jun 30 01:28:53 CEST 2017,,,,violent snowflake 🇬🇧🇮🇷 I write film reviews sometihttp://thefilmfairy.comRELk,,http://pbs.twimg.com/profile_images/1186740475597938689/3U-TRloS_bigger.jpg,291,76,𝕾𝖆𝖘𝖍𝖆 🦇,"London, England",,,,2
1206545498884235271,"RT @abandon2famille: 🚨INTOX  les mères solo sont les grandes perdantes de cette reforme.

❌suppression de la pension de reversion en cas de…",<[2019-12-16T12:04:05.059Z]>,Tweet,,,,,,,Mon Dec 16 13:03:58 CET 2019,fr,false,https://twitter.com/OnZeLeft/status/1206206194869776384,,,,,,,,,,,305
@denesjulie,@denesjulie,<[2019-12-16T12:04:05.059Z]>,User,,,,,,,Sat Mar 23 22:09:05 CET 2019,,,,"👩🏻‍💻 #Autrice #UnePouleSurUnMur, #PrêtePlume, fondatrice asso #MauxDElles...Indomptable.🙌",,http://pbs.twimg.com/profile_images/1121730409249820675/l-sk9pWC_bigger.jpg,880,619,Julie  DENES,"Ile-de-France, France",,,,305
1206545508732461056,WHY Ms Marry Mubaiwa not Mrs Marry Chiwenga? are u confirming divorce?,<[2019-12-16T12:04:07.373Z]>,Tweet,,,,,,,Mon Dec 16 13:04:00 CET 2019,tl,false,https://twitter.com/zanupf_patriots/status/1206526968436609026,,,,,,,,,,,104
@pondogeorge,@pondogeorge,<[2019-12-16T12:04:07.373Z]>,User,,,,,,,Tue Jul 30 18:21:06 CEST 2013,,,,"humble, christian, father, marketing guru. chelsea fc. real madrid",,http://pbs.twimg.com/profile_images/932697712591622145/r2nL4zMB_bigger.jpg,2163,987,george pondo,Mutare zimbabwe,,,,104
1206526968436609026,Things are not looking good for Ms Marry Mubaiwa‼️ https://t.co/4LMv2MbmL9,<[2019-12-16T12:04:07.373Z]>,Tweet,,,,,,,Mon Dec 16 11:50:20 CET 2019,en,false,,,,,,,,,,,,104
@zanupf_patriots,@zanupf_patriots,<[2019-12-16T12:04:07.373Z]>,User,,,,,,,Tue Jun 14 08:06:08 CEST 2016,,,,ZANU PF OUR HOPE TODAY AND TOMMORROW‼️,,http://pbs.twimg.com/profile_images/1177472423932776449/llvKUwbz_bigger.jpg,637,25543,ZANU PF PATRIOTS 🇿🇼,"Harare, Zimbabwe",,,,104
http://pbs.twimg.com/media/EL5x4OKWoAEAeZM.jpg,http://pbs.twimg.com/media/EL5x4OKWoAEAeZM.jpg,<[2019-12-16T12:04:07.373Z]>,Media,,,,,,,,,,,,,,,,,,,,,104
1206545531289378816,@corollaryrelief Public confidence in the system that handles applications for divorce in Ontario is at an all-time low. The number of people representing themselves in their separation without using lawyers continues to rise.,<[2019-12-16T12:04:12.774Z]>,Tweet,,,,,,,Mon Dec 16 13:04:05 CET 2019,en,false,,,,,,,,,,,,203
@epfc5,@epfc5,"<[2019-12-16T12:04:12.774Z, 2019-12-16T12:24:34.694Z]>",User,,,,,,,Tue Apr 16 03:42:47 CEST 2019,,,,"OUR VISION - Catalyze co-parenting for all children in Canada under separation or divorce.
OUR MISSION - To Protect Children's Rights",,http://pbs.twimg.com/profile_images/1117974148523802626/mBISiTJc_bigger.jpg,387,130,EPFC (Equal Parenting For Children),"Toronto, Ontario",,,,203
@corollaryrelief,@corollaryrelief,<[2019-12-16T12:04:12.774Z]>,User,,,,,,,,,,,,,,,,,,,,,203
1206545573605625856,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:04:22.894Z]>,Tweet,,,,,,,Mon Dec 16 13:04:15 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@wherejovan,@wherejovan,<[2019-12-16T12:04:22.894Z]>,User,,,,,,,Sat Aug 10 08:18:25 CEST 2019,,,,jovan is✈️dead,,http://pbs.twimg.com/profile_images/1160073796004356097/uUz3VXY6_bigger.jpg,238,490,LIVE UPDATES ON JOVAN.,twooter,,,,2
1206545575627411457,Infidélité.,<[2019-12-16T12:04:23.335Z]>,Tweet,,,,,,,Mon Dec 16 13:04:16 CET 2019,fr,false,https://twitter.com/PrecieuxCoeur/status/1206524274263101441,,,,,,,,,,,15
@mahamadouboulka,@mahamadouboulka,"<[2019-12-16T12:04:23.335Z, 2019-12-16T12:21:11.483Z]>",User,,,,,,,Tue Nov 25 10:24:08 CET 2014,,,,"ᴅɪᴘʟôᴍé ᴇɴ ᴍᴀsᴛᴇʀ ᴄᴄᴀ▪︎sᴇʟғ- ᴇɴᴛʀᴇᴘʀᴇɴᴀʀɪᴀᴛ▪︎ɢéɴéʀᴀʟɪsᴛᴇ (ᴛᴇᴄʜ,ғᴏᴏᴛ,ᴅᴏᴄᴜ,ɢéᴏᴘᴏʟɪᴛɪϙᴜᴇ)▪︎ᴘᴏsᴇ ᴍᴇs ᴘᴀᴛᴛᴇs sᴜʀ ʟᴇs ϙᴜᴇsᴛɪᴏɴs ᴅᴇ ᴛᴏᴜᴛ ɢᴇɴʀᴇ

#Team227,#SansRancunes",,http://pbs.twimg.com/profile_images/1140746034647318530/t9y5eK2o_bigger.jpg,910,1424,𝐌𝐚𝐡𝐚𝐦𝐚𝐝𝐨𝐮 𝐁𝐨𝐮𝐥𝐤𝐚𝐬𝐬𝐨𝐮𝐦,𝕊𝕠𝕞𝕖𝕨𝕙𝕖𝕣𝕖 🇳🇪,,,,15
1206545595038650368,@crimethink @NickSmith8383 A great reason for divorce is because your husband\wife can't accept that you may have a different political opinion to them.,<[2019-12-16T12:04:27.978Z]>,Tweet,,,,,,,Mon Dec 16 13:04:21 CET 2019,en,false,,,,,,,,,,,,20
@freespeechfiona,@freespeechfiona,"<[2019-12-16T12:04:27.978Z, 2019-12-16T12:04:55.532Z]>",User,,,,,,,Fri Feb 28 22:32:19 CET 2014,,,,"Animal lover, crazy cat lady & atheist. I hate 'sports' hunters, extremism, dislike religion. Politically lost but will always vote for Brexit. #COYS  #Xequals0",,http://pbs.twimg.com/profile_images/1176857960720609282/3A5HAses_bigger.jpg,1283,786,Fiona,Essex,,,,20
1206545620477120513,"Dans le cadre d'une série d'articles sur le divorce, la séparation et les mesures concernant les enfants, deux articles publiés  : 
- les différents types de divorce
- les conflits  sur le choix de l'école des enfants

https://t.co/PShhQrSOAa",<[2019-12-16T12:04:34.013Z]>,Tweet,,,,,,,Mon Dec 16 13:04:27 CET 2019,fr,false,,,,,,,,,,,,105
@mdessein_avocat,@mdessein_avocat,<[2019-12-16T12:04:34.013Z]>,User,,,,,,,Wed Sep 11 11:34:53 CEST 2019,,,,"Avocat en droit civil, immobilier, copropriété, construction, droit commercial, baux commerciaux, droit de la famille à Rezé, Nantes Sud",,http://pbs.twimg.com/profile_images/1171724890136862720/NmMG3sHI_bigger.jpg,84,40,Marie DESSEIN Avocat,Rezé,,,,105
